        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
   1.477313,   0.191549, 277.607886
   1.477313,   0.191553,  277.61253
   1.477002,   0.191556, 277.617174
   1.477002,   0.191559, 277.621818
   1.476692,   0.191562, 277.626462
   1.476536,   0.191565, 277.631105
   1.476225,   0.191569, 277.635749
   1.476225,   0.191572, 277.640393
   1.475915,   0.191575, 277.645037
   1.475759,   0.191578, 277.649681
   1.475604,   0.191581, 277.654324
   1.475293,   0.191585, 277.658968
   1.475293,   0.191588, 277.663612
   1.474982,   0.191591, 277.668256
   1.474827,   0.191594,   277.6729
   1.474671,   0.191598, 277.677543
   1.474516,   0.191601, 277.682187
    1.47436,   0.191604, 277.686831
    1.47405,   0.191607, 277.691475
    1.47405,    0.19161, 277.696119
   1.473739,   0.191614, 277.700763
   1.473583,   0.191617, 277.705406
   1.473428,    0.19162,  277.71005
   1.473273,   0.191623, 277.714694
   1.472962,   0.191626, 277.719338
   1.472806,    0.19163, 277.723982
   1.472651,   0.191633, 277.728625
   1.472496,   0.191636, 277.733269
    1.47234,   0.191639, 277.737913
   1.472185,   0.191642, 277.742557
   1.472029,   0.191646, 277.747201
   1.471874,   0.191649, 277.751844
   1.471719,   0.191652, 277.756488
   1.471563,   0.191655, 277.761132
   1.471252,   0.191658, 277.765776
   1.471097,   0.191662,  277.77042
   1.470941,   0.191665, 277.775063
   1.470786,   0.191668, 277.779707
   1.470631,   0.191671, 277.784351
   1.470475,   0.191674, 277.788995
   1.470164,   0.191678, 277.793639
   1.470164,   0.191681, 277.798282
   1.469854,   0.191684, 277.802926
   1.469698,   0.191687,  277.80757
   1.469543,    0.19169, 277.812214
   1.469387,   0.191694, 277.816858
   1.469232,   0.191697, 277.821502
   1.469077,     0.1917, 277.826145
   1.468921,   0.191703, 277.830789
   1.468766,   0.191706, 277.835433
   1.468455,    0.19171, 277.840077
   1.468455,   0.191713, 277.844721
   1.468144,   0.191716, 277.849364
   1.467989,   0.191719, 277.854008
   1.467833,   0.191722, 277.858652
   1.467678,   0.191726, 277.863296
   1.467522,   0.191729,  277.86794
   1.467367,   0.191732, 277.872583
   1.467212,   0.191735, 277.877227
   1.467056,   0.191738, 277.881871
   1.466901,   0.191742, 277.886515
    1.46659,   0.191745, 277.891159
   1.466435,   0.191748, 277.895802
   1.466435,   0.191751, 277.900446
   1.466124,   0.191755,  277.90509
   1.465968,   0.191758, 277.909734
   1.465813,   0.191761, 277.914378
   1.465657,   0.191764, 277.919022
   1.465502,   0.191767, 277.923665
   1.465347,   0.191771, 277.928309
   1.465191,   0.191774, 277.932953
   1.465036,   0.191777, 277.937597
    1.46488,    0.19178, 277.942241
    1.46457,   0.191783, 277.946884
    1.46457,   0.191787, 277.951528
   1.464414,    0.19179, 277.956172
   1.464103,   0.191793, 277.960816
   1.464103,   0.191796,  277.96546
   1.463793,   0.191799, 277.970103
   1.463637,   0.191803, 277.974747
   1.463482,   0.191806, 277.979391
   1.463326,   0.191809, 277.984035
   1.463171,   0.191812, 277.988679
   1.463016,   0.191815, 277.993322
    1.46286,   0.191819, 277.997966
   1.462705,   0.191822,  278.00261
   1.462549,   0.191825, 278.007254
   1.462394,   0.191828, 278.011898
   1.462238,   0.191831, 278.016541
   1.462083,   0.191835, 278.021185
   1.461928,   0.191838, 278.025829
   1.461772,   0.191841, 278.030473
   1.461617,   0.191844, 278.035117
   1.461461,   0.191847, 278.039761
   1.461306,   0.191851, 278.044404
   1.461151,   0.191854, 278.049048
   1.460995,   0.191857, 278.053692
    1.46084,    0.19186, 278.058336
   1.460684,   0.191863,  278.06298
   1.460529,   0.191867, 278.067623
   1.460374,    0.19187, 278.072267
   1.460218,   0.191873, 278.076911
   1.460063,   0.191876, 278.081555
   1.459907,   0.191879, 278.086199
   1.459752,   0.191883, 278.090842
   1.459597,   0.191886, 278.095486
   1.459286,   0.191889,  278.10013
   1.459286,   0.191892, 278.104774
    1.45913,   0.191896, 278.109418
   1.458975,   0.191899, 278.114061
    1.45882,   0.191902, 278.118705
   1.458664,   0.191905, 278.123349
   1.458353,   0.191908, 278.127993
   1.458353,   0.191912, 278.132637
   1.458042,   0.191915, 278.137281
   1.458042,   0.191918, 278.141924
   1.457732,   0.191921, 278.146568
   1.457576,   0.191924, 278.151212
   1.457421,   0.191928, 278.155856
   1.457421,   0.191931,   278.1605
   1.457265,   0.191934, 278.165143
    1.45711,   0.191937, 278.169787
   1.456955,    0.19194, 278.174431
   1.456799,   0.191944, 278.179075
   1.456644,   0.191947, 278.183719
   1.456488,    0.19195, 278.188362
   1.456333,   0.191953, 278.193006
   1.456177,   0.191956,  278.19765
   1.456022,    0.19196, 278.202294
   1.455867,   0.191963, 278.206938
   1.455711,   0.191966, 278.211581
   1.455556,   0.191969, 278.216225
     1.4554,   0.191972, 278.220869
   1.455245,   0.191976, 278.225513
    1.45509,   0.191979, 278.230157
   1.454934,   0.191982,   278.2348
   1.454779,   0.191985, 278.239444
   1.454623,   0.191988, 278.244088
   1.454468,   0.191992, 278.248732
   1.454313,   0.191995, 278.253376
   1.454157,   0.191998,  278.25802
   1.454002,   0.192001, 278.262663
   1.453846,   0.192004, 278.267307
   1.453691,   0.192008, 278.271951
   1.453536,   0.192011, 278.276595
    1.45338,   0.192014, 278.281239
   1.453225,   0.192017, 278.285882
   1.453069,    0.19202, 278.290526
   1.452914,   0.192024,  278.29517
   1.452914,   0.192027, 278.299814
   1.452603,    0.19203, 278.304458
   1.452603,   0.192033, 278.309101
   1.452292,   0.192036, 278.313745
   1.452292,    0.19204, 278.318389
   1.452137,   0.192043, 278.323033
   1.451981,   0.192046, 278.327677
   1.451671,   0.192049,  278.33232
   1.451671,   0.192053, 278.336964
   1.451515,   0.192056, 278.341608
    1.45136,   0.192059, 278.346252
   1.451204,   0.192062, 278.350896
   1.451049,   0.192065, 278.355539
   1.450894,   0.192069, 278.360183
   1.450738,   0.192072, 278.364827
   1.450583,   0.192075, 278.369471
   1.450583,   0.192078, 278.374115
   1.450272,   0.192081, 278.378759
   1.450117,   0.192085, 278.383402
   1.450117,   0.192088, 278.388046
   1.449961,   0.192091,  278.39269
   1.449806,   0.192094, 278.397334
    1.44965,   0.192097, 278.401978
   1.449495,   0.192101, 278.406621
    1.44934,   0.192104, 278.411265
   1.449184,   0.192107, 278.415909
   1.449029,    0.19211, 278.420553
   1.449029,   0.192113, 278.425197
   1.448718,   0.192117,  278.42984
   1.448562,    0.19212, 278.434484
   1.448562,   0.192123, 278.439128
   1.448252,   0.192126, 278.443772
   1.448252,   0.192129, 278.448416
   1.447941,   0.192133, 278.453059
   1.447941,   0.192136, 278.457703
   1.447785,   0.192139, 278.462347
    1.44763,   0.192142, 278.466991
   1.447474,   0.192145, 278.471635
   1.447319,   0.192149, 278.476279
   1.447319,   0.192152, 278.480922
   1.447164,   0.192155, 278.485566
   1.446853,   0.192158,  278.49021
   1.446853,   0.192161, 278.494854
   1.446697,   0.192165, 278.499498
   1.446542,   0.192168, 278.504141
   1.446387,   0.192171, 278.508785
   1.446231,   0.192174, 278.513429
   1.446076,   0.192177, 278.518073
    1.44592,   0.192181, 278.522717
   1.445765,   0.192184,  278.52736
    1.44561,   0.192187, 278.532004
   1.445454,    0.19219, 278.536648
   1.445454,   0.192193, 278.541292
   1.445299,   0.192197, 278.545936
   1.445143,     0.1922, 278.550579
   1.444988,   0.192203, 278.555223
   1.444833,   0.192206, 278.559867
   1.444833,    0.19221, 278.564511
   1.444677,   0.192213, 278.569155
   1.444366,   0.192216, 278.573798
   1.444366,   0.192219, 278.578442
   1.444056,   0.192222, 278.583086
   1.444056,   0.192226,  278.58773
     1.4439,   0.192229, 278.592374
   1.443745,   0.192232, 278.597018
   1.443589,   0.192235, 278.601661
   1.443434,   0.192238, 278.606305
   1.443278,   0.192242, 278.610949
   1.443278,   0.192245, 278.615593
   1.442968,   0.192248, 278.620237
   1.442968,   0.192251,  278.62488
   1.442812,   0.192254, 278.629524
   1.442657,   0.192258, 278.634168
   1.442501,   0.192261, 278.638812
   1.442501,   0.192264, 278.643456
   1.442346,   0.192267, 278.648099
   1.442191,    0.19227, 278.652743
   1.442035,   0.192274, 278.657387
    1.44188,   0.192277, 278.662031
   1.441724,    0.19228, 278.666675
   1.441724,   0.192283, 278.671318
   1.441414,   0.192286, 278.675962
   1.441414,    0.19229, 278.680606
   1.441258,   0.192293,  278.68525
   1.441103,   0.192296, 278.689894
   1.440947,   0.192299, 278.694538
   1.440792,   0.192302, 278.699181
   1.440637,   0.192306, 278.703825
   1.440637,   0.192309, 278.708469
   1.440481,   0.192312, 278.713113
   1.440326,   0.192315, 278.717757
    1.44017,   0.192318,   278.7224
   1.440015,   0.192322, 278.727044
   1.439859,   0.192325, 278.731688
   1.439859,   0.192328, 278.736332
   1.439704,   0.192331, 278.740976
   1.439549,   0.192334, 278.745619
   1.439393,   0.192338, 278.750263
   1.439238,   0.192341, 278.754908
   1.439082,   0.192344, 278.759552
   1.439082,   0.192347, 278.764196
   1.438927,   0.192351,  278.76884
   1.438772,   0.192354, 278.773484
   1.438616,   0.192357, 278.778127
   1.438461,    0.19236, 278.782771
   1.438305,   0.192363, 278.787415
   1.438305,   0.192367, 278.792059
   1.437994,    0.19237, 278.796703
   1.437994,   0.192373, 278.801346
   1.437839,   0.192376,  278.80599
   1.437684,   0.192379, 278.810634
   1.437528,   0.192383, 278.815278
   1.437528,   0.192386, 278.819922
   1.437373,   0.192389, 278.824565
   1.437217,   0.192392, 278.829209
   1.437062,   0.192395, 278.833853
   1.436907,   0.192399, 278.838497
   1.436751,   0.192402, 278.843141
   1.436751,   0.192405, 278.847784
    1.43644,   0.192408, 278.852428
    1.43644,   0.192411, 278.857072
   1.436285,   0.192415, 278.861716
    1.43613,   0.192418,  278.86636
   1.435974,   0.192421, 278.871003
   1.435974,   0.192424, 278.875647
   1.435819,   0.192427, 278.880291
   1.435663,   0.192431, 278.884935
   1.435508,   0.192434, 278.889579
   1.435353,   0.192437, 278.894223
   1.435197,    0.19244, 278.898866
   1.435197,   0.192443,  278.90351
   1.435042,   0.192447, 278.908154
   1.434886,    0.19245, 278.912798
   1.434731,   0.192453, 278.917442
   1.434576,   0.192456, 278.922085
   1.434576,   0.192459, 278.926729
    1.43442,   0.192463, 278.931373
   1.434265,   0.192466, 278.936017
   1.434109,   0.192469, 278.940661
   1.433954,   0.192472, 278.945304
   1.433798,   0.192475, 278.949948
   1.433643,   0.192479, 278.954592
   1.433488,   0.192482, 278.959236
   1.433488,   0.192485,  278.96388
   1.433332,   0.192488, 278.968523
   1.433177,   0.192491, 278.973167
   1.433177,   0.192495, 278.977811
   1.432866,   0.192498, 278.982455
   1.432866,   0.192501, 278.987099
   1.432711,   0.192504, 278.991743
   1.432711,   0.192508, 278.996386
   1.432555,   0.192511,  279.00103
   1.432555,   0.192514, 279.005674
     1.4324,   0.192517, 279.010318
     1.4324,    0.19252, 279.014962
   1.432244,   0.192524, 279.019605
   1.432089,   0.192527, 279.024249
   1.431934,    0.19253, 279.028893
   1.431934,   0.192533, 279.033537
   1.431778,   0.192536, 279.038181
   1.431623,    0.19254, 279.042824
   1.431467,   0.192543, 279.047468
   1.431312,   0.192546, 279.052112
   1.431157,   0.192549, 279.056756
   1.431157,   0.192552,   279.0614
   1.431001,   0.192556, 279.066043
   1.430846,   0.192559, 279.070687
    1.43069,   0.192562, 279.075331
    1.43069,   0.192565, 279.079975
   1.430535,   0.192568, 279.084619
   1.430379,   0.192572, 279.089262
   1.430224,   0.192575, 279.093906
   1.430224,   0.192578,  279.09855
   1.430069,   0.192581, 279.103194
   1.429913,   0.192584, 279.107838
   1.429758,   0.192588, 279.112482
   1.429758,   0.192591, 279.117125
   1.429602,   0.192594, 279.121768
   1.429447,   0.192597, 279.126412
   1.429292,     0.1926, 279.131056
   1.429136,   0.192604, 279.135699
   1.428981,   0.192607, 279.140343
   1.428981,    0.19261, 279.144987
   1.428825,   0.192613, 279.149631
    1.42867,   0.192616, 279.154275
   1.428514,    0.19262, 279.158918
   1.428514,   0.192623, 279.163562
   1.428359,   0.192626, 279.168206
   1.428204,   0.192629,  279.17285
   1.428048,   0.192632, 279.177494
   1.428048,   0.192636, 279.182137
   1.427893,   0.192639, 279.186781
   1.427737,   0.192642, 279.191425
   1.427582,   0.192645, 279.196069
   1.427582,   0.192648, 279.200713
   1.427427,   0.192652, 279.205356
   1.427271,   0.192655,     279.21
   1.427271,   0.192658, 279.214644
   1.427116,   0.192661, 279.219288
    1.42696,   0.192665, 279.223932
   1.426805,   0.192668, 279.228575
    1.42665,   0.192671, 279.233219
    1.42665,   0.192674, 279.237863
   1.426494,   0.192677, 279.242507
   1.426339,   0.192681, 279.247151
   1.426183,   0.192684, 279.251795
   1.426028,   0.192687, 279.256438
   1.426028,    0.19269, 279.261082
   1.425873,   0.192693, 279.265726
   1.425717,   0.192697,  279.27037
   1.425717,     0.1927, 279.275014
   1.425406,   0.192703, 279.279657
   1.425406,   0.192706, 279.284301
   1.425251,   0.192709, 279.288945
   1.425251,   0.192713, 279.293589
   1.425095,   0.192716, 279.298233
    1.42494,   0.192719, 279.302876
   1.424785,   0.192722,  279.30752
   1.424785,   0.192725, 279.312164
   1.424629,   0.192729, 279.316808
   1.424474,   0.192732, 279.321452
   1.424318,   0.192735, 279.326095
   1.424163,   0.192738, 279.330739
   1.424163,   0.192741, 279.335383
   1.424008,   0.192745, 279.340027
   1.423852,   0.192748, 279.344671
   1.423852,   0.192751, 279.349315
   1.423697,   0.192754, 279.353958
   1.423541,   0.192757, 279.358602
   1.423386,   0.192761, 279.363246
   1.423231,   0.192764,  279.36789
   1.423231,   0.192767, 279.372534
   1.423075,    0.19277, 279.377177
    1.42292,   0.192773, 279.381821
   1.422764,   0.192777, 279.386465
   1.422764,    0.19278, 279.391109
   1.422609,   0.192783, 279.395753
   1.422609,   0.192786, 279.400396
   1.422454,   0.192789,  279.40504
   1.422298,   0.192793, 279.409684
   1.422298,   0.192796, 279.414328
   1.422143,   0.192799, 279.418972
   1.421987,   0.192802, 279.423615
   1.421832,   0.192806, 279.428259
   1.421832,   0.192809, 279.432903
   1.421677,   0.192812, 279.437547
   1.421521,   0.192815, 279.442191
   1.421366,   0.192818, 279.446834
    1.42121,   0.192822, 279.451478
    1.42121,   0.192825, 279.456122
   1.421055,   0.192828, 279.460766
   1.420899,   0.192831,  279.46541
   1.420899,   0.192834, 279.470054
   1.420744,   0.192838, 279.474697
   1.420589,   0.192841, 279.479341
   1.420433,   0.192844, 279.483985
   1.420433,   0.192847, 279.488629
   1.420278,    0.19285, 279.493273
   1.420122,   0.192854, 279.497916
   1.419967,   0.192857,  279.50256
   1.419967,    0.19286, 279.507204
   1.419812,   0.192863, 279.511848
   1.419656,   0.192866, 279.516492
   1.419501,    0.19287, 279.521135
   1.419501,   0.192873, 279.525779
   1.419345,   0.192876, 279.530423
   1.419345,   0.192879, 279.535067
    1.41919,   0.192882, 279.539711
   1.419034,   0.192886, 279.544354
   1.418879,   0.192889, 279.548998
   1.418879,   0.192892, 279.553642
   1.418568,   0.192895, 279.558286
   1.418568,   0.192898,  279.56293
   1.418413,   0.192902, 279.567574
   1.418413,   0.192905, 279.572217
   1.418257,   0.192908, 279.576861
   1.418102,   0.192911, 279.581505
   1.417947,   0.192914, 279.586149
   1.417947,   0.192918, 279.590793
   1.417791,   0.192921, 279.595436
   1.417791,   0.192924,  279.60008
   1.417636,   0.192927, 279.604724
    1.41748,    0.19293, 279.609368
   1.417325,   0.192934, 279.614012
   1.417325,   0.192937, 279.618655
    1.41717,    0.19294, 279.623299
   1.417014,   0.192943, 279.627943
   1.416859,   0.192946, 279.632587
   1.416859,    0.19295, 279.637231
   1.416703,   0.192953, 279.641874
   1.416703,   0.192956, 279.646518
   1.416548,   0.192959, 279.651162
   1.416393,   0.192963, 279.655806
   1.416237,   0.192966,  279.66045
   1.416082,   0.192969, 279.665093
   1.416082,   0.192972, 279.669737
   1.415926,   0.192975, 279.674381
   1.415771,   0.192979, 279.679025
   1.415771,   0.192982, 279.683669
   1.415615,   0.192985, 279.688313
    1.41546,   0.192988, 279.692956
    1.41546,   0.192991,   279.6976
   1.415305,   0.192995, 279.702244
   1.415149,   0.192998, 279.706888
   1.414994,   0.193001, 279.711532
   1.414994,   0.193004, 279.716175
   1.414838,   0.193007, 279.720819
   1.414683,   0.193011, 279.725463
   1.414683,   0.193014, 279.730107
   1.414528,   0.193017, 279.734751
   1.414372,    0.19302, 279.739394
   1.414217,   0.193023, 279.744038
   1.414217,   0.193027, 279.748682
   1.414061,    0.19303, 279.753326
   1.414061,   0.193033,  279.75797
   1.413906,   0.193036, 279.762613
   1.413751,   0.193039, 279.767257
   1.413595,   0.193043, 279.771901
    1.41344,   0.193046, 279.776545
    1.41344,   0.193049, 279.781189
   1.413284,   0.193052, 279.785833
   1.413284,   0.193055, 279.790476
   1.412974,   0.193059,  279.79512
   1.412974,   0.193062, 279.799764
   1.412974,   0.193065, 279.804408
   1.412818,   0.193068, 279.809052
   1.412663,   0.193071, 279.813695
   1.412663,   0.193075, 279.818339
   1.412507,   0.193078, 279.822983
   1.412352,   0.193081, 279.827627
   1.412352,   0.193084, 279.832271
   1.412197,   0.193087, 279.836914
   1.412197,   0.193091, 279.841558
   1.411886,   0.193094, 279.846202
   1.411886,   0.193097, 279.850846
    1.41173,     0.1931,  279.85549
    1.41173,   0.193103, 279.860133
   1.411575,   0.193107, 279.864777
   1.411419,    0.19311, 279.869421
   1.411264,   0.193113, 279.874065
   1.411264,   0.193116, 279.878709
   1.411109,    0.19312, 279.883352
   1.410953,   0.193123, 279.887996
   1.410953,   0.193126,  279.89264
   1.410798,   0.193129, 279.897284
   1.410642,   0.193132, 279.901928
   1.410487,   0.193136, 279.906572
   1.410487,   0.193139, 279.911215
   1.410331,   0.193142, 279.915859
   1.410176,   0.193145, 279.920503
   1.410176,   0.193148, 279.925147
   1.410021,   0.193152, 279.929791
   1.410021,   0.193155, 279.934434
   1.409865,   0.193158, 279.939078
    1.40971,   0.193161, 279.943722
    1.40971,   0.193164, 279.948366
   1.409554,   0.193168,  279.95301
   1.409399,   0.193171, 279.957653
   1.409399,   0.193174, 279.962297
   1.409244,   0.193177, 279.966941
   1.409088,    0.19318, 279.971585
   1.408933,   0.193184, 279.976229
   1.408933,   0.193187, 279.980872
   1.408777,    0.19319, 279.985516
   1.408777,   0.193193,  279.99016
   1.408622,   0.193196, 279.994804
   1.408467,     0.1932, 279.999448
   1.408311,   0.193203, 280.004091
   1.408311,   0.193206, 280.008735
   1.408156,   0.193209, 280.013379
   1.408156,   0.193212, 280.018023
      1.408,   0.193216, 280.022667
   1.407845,   0.193219, 280.027311
    1.40769,   0.193222, 280.031954
    1.40769,   0.193225, 280.036598
   1.407534,   0.193228, 280.041242
   1.407379,   0.193232, 280.045886
   1.407379,   0.193235,  280.05053
   1.407223,   0.193238, 280.055173
   1.407223,   0.193241, 280.059817
   1.407068,   0.193244, 280.064461
   1.406913,   0.193248, 280.069105
   1.406913,   0.193251, 280.073749
   1.406757,   0.193254, 280.078392
   1.406602,   0.193257, 280.083036
   1.406446,   0.193261,  280.08768
   1.406446,   0.193264, 280.092324
   1.406291,   0.193267, 280.096968
   1.406291,    0.19327, 280.101611
   1.406135,   0.193273, 280.106255
    1.40598,   0.193277, 280.110899
   1.405825,    0.19328, 280.115543
   1.405825,   0.193283, 280.120187
   1.405669,   0.193286, 280.124831
   1.405514,   0.193289, 280.129474
   1.405514,   0.193293, 280.134118
   1.405358,   0.193296, 280.138762
   1.405203,   0.193299, 280.143406
   1.405203,   0.193302,  280.14805
   1.405048,   0.193305, 280.152693
   1.405048,   0.193309, 280.157337
   1.404892,   0.193312, 280.161981
   1.404737,   0.193315, 280.166625
   1.404737,   0.193318, 280.171269
   1.404581,   0.193321, 280.175912
   1.404426,   0.193325, 280.180556
   1.404426,   0.193328,   280.1852
   1.404271,   0.193331, 280.189844
   1.404115,   0.193334, 280.194488
   1.404115,   0.193337, 280.199131
    1.40396,   0.193341, 280.203775
   1.403804,   0.193344, 280.208419
   1.403804,   0.193347, 280.213063
   1.403649,    0.19335, 280.217707
   1.403494,   0.193353,  280.22235
   1.403494,   0.193357, 280.226994
   1.403338,    0.19336, 280.231638
   1.403183,   0.193363, 280.236282
   1.403183,   0.193366, 280.240926
   1.403027,   0.193369,  280.24557
   1.403027,   0.193373, 280.250213
   1.402872,   0.193376, 280.254857
   1.402716,   0.193379, 280.259501
   1.402716,   0.193382, 280.264145
   1.402561,   0.193385, 280.268789
   1.402561,   0.193389, 280.273432
   1.402406,   0.193392, 280.278076
    1.40225,   0.193395,  280.28272
    1.40225,   0.193398, 280.287364
   1.402095,   0.193401, 280.292008
   1.402095,   0.193405, 280.296651
   1.401939,   0.193408, 280.301295
   1.401784,   0.193411, 280.305939
   1.401784,   0.193414, 280.310583
   1.401629,   0.193418, 280.315227
   1.401473,   0.193421,  280.31987
   1.401473,   0.193424, 280.324514
   1.401318,   0.193427, 280.329158
   1.401162,    0.19343, 280.333802
   1.401007,   0.193434, 280.338446
   1.401007,   0.193437,  280.34309
   1.400851,    0.19344, 280.347733
   1.400851,   0.193443, 280.352377
   1.400696,   0.193446, 280.357021
   1.400696,    0.19345, 280.361665
   1.400541,   0.193453, 280.366309
   1.400385,   0.193456, 280.370952
   1.400385,   0.193459, 280.375596
    1.40023,   0.193462,  280.38024
   1.400074,   0.193466, 280.384884
   1.399919,   0.193469, 280.389528
   1.399919,   0.193472, 280.394171
   1.399919,   0.193475, 280.398815
   1.399764,   0.193478, 280.403459
   1.399608,   0.193482, 280.408103
   1.399453,   0.193485, 280.412747
   1.399453,   0.193488,  280.41739
   1.399297,   0.193491, 280.422034
   1.399297,   0.193494, 280.426678
   1.399142,   0.193498, 280.431322
   1.398987,   0.193501, 280.435966
   1.398987,   0.193504, 280.440609
   1.398831,   0.193507, 280.445253
   1.398676,    0.19351, 280.449897
   1.398676,   0.193514, 280.454541
    1.39852,   0.193517, 280.459185
   1.398365,    0.19352, 280.463829
   1.398365,   0.193523, 280.468472
    1.39821,   0.193526, 280.473116
    1.39821,    0.19353,  280.47776
   1.398054,   0.193533, 280.482404
   1.397899,   0.193536, 280.487048
   1.397899,   0.193539, 280.491691
   1.397743,   0.193542, 280.496335
   1.397743,   0.193546, 280.500979
   1.397588,   0.193549, 280.505623
   1.397433,   0.193552, 280.510267
   1.397433,   0.193555,  280.51491
   1.397277,   0.193558, 280.519554
   1.397122,   0.193562, 280.524198
   1.397122,   0.193565, 280.528842
   1.396966,   0.193568, 280.533486
   1.396966,   0.193571, 280.538129
   1.396811,   0.193575, 280.542773
   1.396655,   0.193578, 280.547417
     1.3965,   0.193581, 280.552061
     1.3965,   0.193584, 280.556705
   1.396345,   0.193587, 280.561349
   1.396345,   0.193591, 280.565992
   1.396189,   0.193594, 280.570636
   1.396034,   0.193597,  280.57528
   1.396034,     0.1936, 280.579924
   1.395878,   0.193603, 280.584568
   1.395723,   0.193607, 280.589211
   1.395723,    0.19361, 280.593855
   1.395568,   0.193613, 280.598499
   1.395568,   0.193616, 280.603143
   1.395412,   0.193619, 280.607787
   1.395257,   0.193623,  280.61243
   1.395257,   0.193626, 280.617074
   1.395101,   0.193629, 280.621718
   1.395101,   0.193632, 280.626362
   1.394946,   0.193635, 280.631006
   1.394791,   0.193639, 280.635649
   1.394791,   0.193642, 280.640293
   1.394635,   0.193645, 280.644937
   1.394635,   0.193648, 280.649581
    1.39448,   0.193651, 280.654225
   1.394324,   0.193655, 280.658868
   1.394324,   0.193658, 280.663512
   1.394169,   0.193661, 280.668156
   1.394014,   0.193664,   280.6728
   1.394014,   0.193667, 280.677444
   1.393858,   0.193671, 280.682088
   1.393703,   0.193674, 280.686731
   1.393703,   0.193677, 280.691375
   1.393547,    0.19368, 280.696019
   1.393392,   0.193683, 280.700663
   1.393392,   0.193687, 280.705307
   1.393236,    0.19369,  280.70995
   1.393236,   0.193693, 280.714594
   1.393081,   0.193696, 280.719238
   1.393081,   0.193699, 280.723882
   1.392926,   0.193703, 280.728526
    1.39277,   0.193706, 280.733169
    1.39277,   0.193709, 280.737813
   1.392615,   0.193712, 280.742457
   1.392615,   0.193716, 280.747101
   1.392459,   0.193719, 280.751745
   1.392459,   0.193722, 280.756388
   1.392304,   0.193725, 280.761032
   1.392149,   0.193728, 280.765676
   1.392149,   0.193732,  280.77032
   1.391993,   0.193735, 280.774964
   1.391993,   0.193738, 280.779608
   1.391838,   0.193741, 280.784251
   1.391838,   0.193744, 280.788895
   1.391682,   0.193748, 280.793539
   1.391527,   0.193751, 280.798183
   1.391371,   0.193754, 280.802827
   1.391371,   0.193757,  280.80747
   1.391216,    0.19376, 280.812114
   1.391216,   0.193764, 280.816758
   1.391061,   0.193767, 280.821402
   1.390905,    0.19377, 280.826046
   1.390905,   0.193773, 280.830689
   1.390905,   0.193776, 280.835333
    1.39075,    0.19378, 280.839977
   1.390594,   0.193783, 280.844621
   1.390594,   0.193786, 280.849265
   1.390439,   0.193789, 280.853908
   1.390284,   0.193792, 280.858552
   1.390284,   0.193796, 280.863196
   1.390128,   0.193799,  280.86784
   1.390128,   0.193802, 280.872484
   1.389973,   0.193805, 280.877127
   1.389973,   0.193808, 280.881771
   1.389817,   0.193812, 280.886415
   1.389662,   0.193815, 280.891059
   1.389507,   0.193818, 280.895703
   1.389507,   0.193821, 280.900347
   1.389507,   0.193824,  280.90499
   1.389351,   0.193828, 280.909634
   1.389196,   0.193831, 280.914278
    1.38904,   0.193834, 280.918922
    1.38904,   0.193837, 280.923566
    1.38904,    0.19384, 280.928209
   1.388885,   0.193844, 280.932853
    1.38873,   0.193847, 280.937497
    1.38873,    0.19385, 280.942141
   1.388574,   0.193853, 280.946785
   1.388574,   0.193856, 280.951428
   1.388419,    0.19386, 280.956072
   1.388263,   0.193863, 280.960716
   1.388263,   0.193866,  280.96536
   1.388108,   0.193869, 280.970004
   1.387952,   0.193873, 280.974647
   1.387952,   0.193876, 280.979291
   1.387797,   0.193879, 280.983935
   1.387797,   0.193882, 280.988579
   1.387642,   0.193885, 280.993223
   1.387642,   0.193889, 280.997867
   1.387486,   0.193892,  281.00251
   1.387486,   0.193895, 281.007154
   1.387331,   0.193898, 281.011798
   1.387331,   0.193901, 281.016442
   1.387175,   0.193905, 281.021086
    1.38702,   0.193908, 281.025729
    1.38702,   0.193911, 281.030373
   1.386865,   0.193914, 281.035017
   1.386865,   0.193917, 281.039661
   1.386709,   0.193921, 281.044305
   1.386554,   0.193924, 281.048948
   1.386554,   0.193927, 281.053592
   1.386398,    0.19393, 281.058236
   1.386398,   0.193933,  281.06288
   1.386243,   0.193937, 281.067524
   1.386088,    0.19394, 281.072167
   1.386088,   0.193943, 281.076811
   1.385932,   0.193946, 281.081455
   1.385932,   0.193949, 281.086099
   1.385777,   0.193953, 281.090743
   1.385621,   0.193956, 281.095386
   1.385621,   0.193959,  281.10003
   1.385466,   0.193962, 281.104674
   1.385466,   0.193965, 281.109318
   1.385311,   0.193969, 281.113962
   1.385311,   0.193972, 281.118606
   1.385155,   0.193975, 281.123249
   1.385155,   0.193978, 281.127893
      1.385,   0.193981, 281.132537
   1.384844,   0.193985, 281.137181
   1.384689,   0.193988, 281.141825
   1.384689,   0.193991, 281.146468
   1.384689,   0.193994, 281.151112
   1.384534,   0.193997, 281.155756
   1.384534,   0.194001,   281.1604
   1.384223,   0.194004, 281.165044
   1.384223,   0.194007, 281.169687
   1.384223,    0.19401, 281.174331
   1.384067,   0.194013, 281.178975
   1.383912,   0.194017, 281.183619
   1.383912,    0.19402, 281.188263
   1.383756,   0.194023, 281.192906
   1.383756,   0.194026,  281.19755
   1.383601,    0.19403, 281.202194
